,Unnamed: 0,customer_id,product_id,star_rating
4520,68706,43958117,B008NCD2S4,5
4522,68763,32982762,B000I1YLG0,5
4523,68781,25612764,B00MAKCNM6,4
4525,68810,15211483,B00MNQGWK6,5
4526,68828,13103589,B00KGK2VHO,5
4527,68836,37002759,B003LLPSFM,5
4530,68890,52971250,B00KUB3RCW,5
4532,68894,48213544,B00DNPT1AO,5
4534,68904,13280822,B000F9YN2M,5
4535,68920,50249943,B005KWHJES,5
4538,68959,51937014,B00A39PPDK,5
4539,68961,35030724,B0024R4B5C,5
4540,68966,50504360,B00JHKSLSW,2
4541,69001,14300264,B00M50FLWK,5
4542,69020,27415400,B0055XIB1W,5
4543,69049,51937014,B00MCVPETC,5
4545,69070,45693690,B00I482KZI,5
4546,69099,14863926,B00AWLEAH6,4
4547,69117,35030724,B00HKCKB5A,4
4551,69180,35030724,B008JGR9MO,4
4554,69211,14300264,B00862522A,5
4555,69220,13671861,B0002GUBIS,1
4556,69222,36352643,B00OJGCC2A,1
4558,69236,13900491,B003P92D9Y,4
4559,69242,30133837,B00KBXYOBW,4
4560,69243,45214376,B00GB2V1XG,5
4561,69259,40553087,B004QK7HI8,5
4563,69278,27317573,B00SC9EW4G,5
4565,69285,45170880,B000J2EN4S,1
4567,69313,27163293,B0018QROM2,5
4568,69319,13070294,B00FT3OMC0,4
4571,69379,30591507,B000JE9LD4,2
4572,69391,49921834,B001JT3J7W,2
4574,69408,51101949,B00QMTI6YK,5
4575,69434,42959456,B00B46XUQU,4
4576,69442,45250048,B008KVUAGU,5
4577,69458,38846045,B00005MDZD,1
4578,69471,2499375,B002RMPHMU,5
4579,69482,18299007,B00B3QD94O,5
4580,69491,20002831,B00HZV9YE0,5
4584,69556,48238059,B00J30GXW2,5
4585,69573,9359318,B00F5NSLCG,5
4586,69587,47760427,B005UBNJ48,5
4588,69625,9359318,B0041MMMWW,5
4591,69648,52971250,B0044D3R6I,5
4593,69669,1939926,B00A2QKSVI,4
4594,69670,26885873,B002SAOHH2,1
4596,69693,45555636,B005441AJC,2
4599,69724,20510574,B00Q66A8DG,5
4601,69733,12407244,B00GZQWJW0,4
4603,69759,32992581,B006IF7S92,5
4605,69782,16366820,B002SOU2Y0,5
4607,69797,23932403,B00ECRPOKS,1
4608,69849,32992581,B00M5A7FJW,5
4609,69868,49489569,B002M1EPL0,5
4611,69892,51715382,B00B1UML82,4
4613,69902,25312592,B00PE1J5MY,5
4614,69914,49489569,B00D5Q75RC,5
4615,69926,50015337,B006CSJPJ6,5
4620,70012,23968074,B003FVYX54,5
4621,70044,45233519,B005CWID0A,1
4623,70081,52687702,B00AJHCQD8,4
4625,70107,35260684,B00PB6DOWY,4
4626,70118,4166613,B00JHKSL28,5
4627,70154,21185772,B009KSNVHM,5
4628,70159,13418720,B00DHXY72O,5
4629,70183,37766019,B00QPPQRR4,5
4630,70191,52569895,B0078ZZ5PA,5
4632,70205,52831383,B00O17LP48,5
4633,70214,24667703,B0007LBVHI,5
4634,70226,28261195,B00001P4ZH,5
4635,70237,44627845,B00E952W12,5
4636,70251,50924042,B000B753CC,5
4637,70259,50343142,B001CROHU4,5
4639,70282,51852826,B0085H18W4,4
4640,70317,9755682,B009ANW6W8,5
4642,70327,30511266,B004OVECU0,5
4643,70339,40597902,B00MXCIK32,5
4644,70351,36622965,B0002KVQBA,5
4646,70426,46910374,B00DY8BMZ2,5
4647,70438,33188794,B0043M6668,4
4648,70440,25565613,B00OELAV4Q,5
4649,70447,34575301,B000LFRTIK,5
4650,70460,44890392,B00EE18O7W,5
4651,70464,18006923,B006MZHA3C,5
4652,70476,29912972,B00AS3X740,5
4653,70509,12934814,B007STRVTY,5
4654,70515,35172018,B00S88RJYQ,2
4656,70536,27699634,B004OVECU0,4
4657,70540,2490618,B005DJ7WR2,5
4658,70544,50933516,B004NNULYU,5
4660,70563,50249943,B003AMEUS8,5
4662,70593,37396421,B00JHKSL0A,4
4664,70623,8535179,B00JPDMXLC,5
4665,70628,18613487,B00HXIYIE6,5
4666,70639,8535179,B0002KVQBA,5
4667,70646,29529577,B00J7N7CIO,5
4668,70658,36292208,B00PTYVC72,1
4669,70682,42602813,B004T8KZCM,1
4671,70711,8535179,B00J8SN3D6,5
4672,70713,36885575,B000V2OQM0,5
4675,70767,52746994,B00RBOQ9US,5
4676,70773,16325751,B00NM07EPY,2
4678,70805,47719511,B000WJB1AW,5
4679,70812,20960273,B003L14X3A,5
4680,70824,30783905,B004I44F3C,5
4682,70832,52451366,B0000W4U22,5
4683,70854,16420745,B00NERV1JK,5
4687,70931,14767869,B00C313XBW,5
4689,70977,39316513,B00D429Y12,2
4692,71027,35122625,B003P92D9Y,5
4693,71052,20934264,B0044D3R6I,5
4696,71129,52960790,B00ES2BQ7M,5
4700,71159,12826925,B00JU7HTOE,5
4702,71169,11548054,B005M3BIMO,4
4703,71170,51940832,B00INHG5QA,5
4705,71188,37711359,B00F2ASYCO,5
4709,71224,49175499,B003P2UMS0,5
4710,71226,40558256,B00006B82N,4
4711,71232,18728097,B00D6JQ5OW,1
4714,71252,50448162,B00CWGTKNS,5
4716,71287,23032394,B0098WGFRI,5
4717,71290,52960790,B00L23XH22,2
4718,71293,38089849,B002W4M0DW,4
4720,71299,14317996,B00S88RJYQ,2
4723,71327,49233128,B008EPW7TA,5
4724,71342,13702931,B00AJHBD7I,1
4725,71346,17642973,B00HZV9WTM,5
4727,71356,52987313,B00009P2YQ,5
4731,71371,33882844,B005X4SG7W,2
4732,71382,1112701,B003UIC78W,5
4734,71392,47118394,B003VIWK0G,5
4735,71395,12011410,B004H1M4NO,5
4736,71414,49975715,B0031TRZX2,5
4737,71415,12011410,B0045US6DE,5
4740,71454,49175499,B00DI89FX4,5
4742,71498,36556833,B00J30GXW2,5
4743,71500,12011410,B004MF4S0M,5
4745,71527,17642973,B007ZG32I4,5
4746,71534,21052655,B00T2K0ROI,4
4749,71597,15273821,B000JJSQ3K,5
4752,71649,11548054,B00ET3SMKO,5
4753,71651,17058014,B0052T7FB6,4
4754,71655,19876039,B003LJW77G,4
4755,71656,9755682,B00F2JG4P4,5
4756,71670,35956426,B00NS3MRKC,5
4758,71696,52697227,B009BV4V4K,1
4759,71703,20869574,B00ET8FP68,5
4761,71727,13418761,B003P2UMNK,4
4762,71732,42416021,B00FA4XS8W,5
4764,71747,52384325,B00GLXQFNG,5
4765,71754,42579793,B00ESG5TBW,5
4766,71760,52925334,B00APPDX86,1
4767,71775,52451366,B00JHKSL0K,5
4768,71786,20869574,B00C5QHO3I,5
4769,71790,44627845,B00IWQREOE,5
4770,71794,12470572,B00004Z5CP,5
4771,71796,44627845,B003L1ZYYM,5
4772,71820,42602813,B008KVUAGU,4
4773,71837,20869574,B007IPZDNO,2
4774,71838,39212944,B00FRET3IY,5
4775,71857,14242518,B001TPZ294,5
4776,71910,53043068,B00L2M2Y5O,5
4777,71939,23794529,B00DNPT1AO,5
4778,71940,22065990,B00264NZWS,2
4781,72022,53043068,B00608WXGA,5
4783,72090,39147399,B003L1ZYYM,5
4785,72111,27600554,B00N5BJSWW,4
4786,72116,49659574,B0024R4B5C,5
4788,72138,42579793,B00ESG5SV8,5
4790,72168,18412256,B0070Z87YO,4
4791,72198,11548054,B008KVUAGU,5
4792,72234,37934853,B00JL3XL2G,5
4794,72243,10129824,B005GTO0CY,5
4795,72249,10007568,B009QV15DU,5
4796,72252,42139638,B00KGX4L24,5
4797,72268,52803739,B0098QQOMK,5
4798,72327,47011781,B00NVRGCGA,5
4800,72363,16856931,B0063NU30K,5
4801,72365,48530546,B001DDLMN2,5
4802,72374,31692719,B00M1B96YM,1
4803,72387,52759271,B009JJKZSK,5
4804,72397,12407244,B00DI89Z8E,4
4805,72434,44737123,B000VQ7ZK6,4
4807,72495,49633048,B009A6CZ30,2
4808,72507,49633048,B00NVRGCGA,5
4809,72512,10516952,B0009YJXMS,1
4810,72517,44737123,B0088HP93A,4
4812,72573,11305712,B0073IHUIC,4
4813,72575,44737123,B0019HL8Q8,4
4814,72581,49633048,B00882U782,5
4815,72592,15178546,B00L4XC7C6,5
4816,72617,50407528,B00BD60BI6,5
4817,72625,42602813,B00ESM3J18,5
4818,72663,34055929,B007ZITG6E,5
4819,72682,21165376,B00E9O6C96,5
4823,72724,52906773,B00I9HC50O,5
4826,72772,12389380,B00789HVDK,5
4827,72799,48765956,B00HWHT2P8,4
4828,72827,24667703,B00093IIRA,5
4829,72843,43735870,B0068LACFI,5
4830,72901,51897563,B00C30HUQ2,5
4831,72910,40159831,B00DOP3NPW,5
4832,72933,48857276,B0024R4B5C,5
4833,72955,52721536,B00JHKSL28,5
4834,72965,10478776,B00DHXY72O,5
4835,73012,20270262,B004NQMCDK,5
4837,73061,42288249,B00KO8VX0Y,5
4838,73083,9990000,B004444OFK,4
4840,73115,52007004,B00093IIRA,5
4843,73154,42428032,B00JXGUETO,5
4845,73193,33599855,B000I97HTK,5
4846,73237,22026427,B009A7BP3U,5
4847,73241,24509532,B00B981F1U,5
4848,73252,12672669,B0002J1TUE,1
4849,73254,13332137,B00KZ2ZQE8,5
4850,73268,4751469,B004Y2898U,5
4852,73286,12766773,B00EE18O7W,5
4853,73290,40597902,B00HNEIY4A,4
4854,73292,10478776,B002MAPS6W,5
4855,73300,27546908,B00NERV1JK,5
4856,73328,9886203,B001EZYMF4,4
4857,73329,52698312,B001BWXARG,5
4858,73339,23493289,B00ECQUY2M,5
4859,73353,26426526,B00N3RFCBE,2
4860,73355,51952157,B002ATK2OS,5
4861,73362,13280822,B00JL3XL2G,5
4862,73372,24509532,B00766BEZG,5
4863,73406,51253898,B00DVRUTXW,5
4866,73419,52821779,B00CO7VSIA,4
4868,73429,4751469,B000WCZJKC,5
4870,73439,27398345,B00AF88BRG,5
4872,73479,27398345,B00O2Y2MZG,5
4874,73528,27398345,B00HZV9WTM,5
4875,73533,10623477,B003L14ZAQ,5
4876,73536,49926011,B00C30HUQ2,5
4877,73542,53027788,B00BQ5RYI4,5
4879,73561,29584464,B00I4Q9S32,4
4880,73564,39020194,B00BQO4VN6,4
4881,73569,51001579,B001DFTGR4,1
4882,73583,51952157,B00CKNOYWK,4
4883,73598,52801751,B00KGX4L24,1
4885,73614,11688955,B00K36JLL0,5
4886,73630,52460679,B009RYPKUK,4
4887,73638,51952157,B00LJX4HCY,5
4888,73652,20551401,B00K2E4XFM,5
4889,73669,24824667,B00001WRSJ,5
4890,73683,20869574,B000QEIPIE,5
4891,73703,5003032,B003VJX2F2,5
4892,73704,5003032,B00KL7C10O,5
4893,73709,33863256,B00KW2ZDHQ,5
4894,73720,27699634,B000LFRTIK,5
4896,73730,38089849,B00RT5TE5Q,5
4900,73790,49491664,B00G9KMKJ4,5
4901,73811,37294288,B00K0PLQ9E,5
4902,73815,50576132,B00422L3EE,5
4905,73874,43472037,B00NM07EPY,5
4906,73893,13379553,B00RDFW8XC,4
4907,73897,17036478,B00H4SO0WK,1
4912,73970,33188794,B00L5GDOS8,5
4913,73984,14311536,B00591GIMY,4
4914,73985,18811413,B001VRN21A,5
4916,73996,16204339,B0087S9CJ2,1
4917,74006,27546908,B0053QEJHG,5
4918,74031,45426068,B007QUYQSY,5
4919,74043,51896698,B007T0W5CA,5
4920,74070,50576132,B00HZWYQZG,4
4921,74078,18568687,B00LSFNDXC,4
4922,74085,50609945,B009ZGK6QS,5
4924,74153,38763028,B00DQN3R9O,5
4926,74234,50839675,B0081YU6YW,4
4927,74236,4455834,B00390GFJS,5
4928,74252,12935117,B00SL9XUZE,5
4931,74270,51963599,B00O96P95M,4
4933,74285,42525878,B00RPKBV5G,5
4935,74358,37492785,B00FJILVDS,5
4937,74423,23015114,B006O711V0,4
4938,74426,48305951,B00I482KZI,5
4939,74445,50929667,B00GGFY6LW,5
4940,74452,10336464,B0007D4TFW,5
4941,74454,28557847,B0040QW7KQ,5
4942,74459,27182588,B00ICNXESC,5
4943,74467,37201095,B0083J7EUO,2
4944,74470,37449601,B008JGR9MO,5
4945,74499,46815328,B0000E1VRT,4
4946,74504,47123640,B0000EZ1KK,5
4947,74507,20002831,B002L296X2,5
4948,74513,51312495,B000X9O8SI,4
4949,74543,23015114,B0055FZIZW,4
4950,74544,35013593,B00JRF2GHO,5
4952,74570,27699634,B00NO57AD8,5
4953,74575,51312495,B00393KNVQ,5
4954,74593,51107411,B00PIWB2SO,5
4955,74595,5003032,B008UG6GCC,5
4956,74596,35376351,B00IM6WPHU,5
4957,74608,37485475,B00PQ2UVHY,5
4958,74620,45543237,B007R9B0UQ,4
4959,74670,49760860,B00CBD65WG,5
4960,74673,35132312,B009ZGK6QS,5
4961,74685,12723144,B00JHKSL0K,5
4962,74692,18136861,0972683275,5
4964,74749,25142505,B001TH7GSW,5
4966,74754,30662717,B00MITLPX2,4
4967,74756,48273377,B00AUB5ODM,5
4969,74794,37766019,B00KAKFQHW,5
4971,74817,5003032,B004YDUZ22,5
4972,74826,18411963,B00IEYHMQ4,5
4974,74838,33295950,B00BZA2U7K,2
4978,74888,31552133,B00C7YT3EQ,5
4979,74892,18278523,B004LRPXAU,5
4980,74894,20378577,B00CYLK1BQ,5
4981,74909,32923978,B00EBZAQ36,4
4982,74923,43995448,B00M58CMYC,5
4983,74941,14206250,B00A0AOVRS,5
4984,74946,48273377,B0095JIH0C,5
4985,74957,43995448,B0046A8R3M,5
4986,74959,13733504,B00NOOWVCE,5
4987,74963,25726946,B008KVUAGU,4
4990,74985,22774289,B00OEPCHL2,5
4992,74994,30971345,B0002CZHN6,5
4994,75034,25142505,B003L1717K,5
4995,75061,36869604,B00ENUOMKW,5
4996,75072,25142505,B008DWGLLO,5
4997,75084,27005685,B001939H4C,5
4998,75088,25229474,B0080SIJD4,5
4999,75093,30257661,B00CPEZ4J6,5
5001,75106,44863000,B00T40LTAW,5
5005,75220,26161688,B00K3K8TKA,5
5006,75238,32484121,B009WW0YIK,5
5007,75246,46474038,B009ANW6W8,5
5012,75302,46351947,B00OV41VPO,5
5013,75326,52762280,B00001P505,5
5015,75355,17362279,B008KVUAGU,5
5016,75363,10490097,B00SLVB71Q,4
5017,75375,4439309,B00I053ICY,5
5018,75384,20201161,B009SBVCZ4,5
5022,75404,51901815,B00JHKSL28,5
5023,75417,18015949,B00KXN7DZE,5
5024,75435,30448845,B00K6Q2A4C,5
5025,75474,33904095,B0037WLS4U,5
5026,75487,50427124,B00JHKSL0K,5
5027,75505,24461395,B00HFYLR4M,4
5031,75531,48765956,B004LRPXAU,4
5032,75552,51901815,B00JHKSL1O,5
5033,75553,32682278,B008UGDG1G,5
5036,75581,51901815,B00F54Y6GU,4
5039,75627,46474038,B00CIQ7NXQ,5
5040,75646,25234394,B00GA9COMM,5
5041,75649,29570355,B001OTZ8DA,5
5042,75658,30359877,B004FEEY9A,4
5043,75661,14525758,B000F3RKJ6,4
5046,75745,3310254,B00O17LP48,5
5047,75779,20201161,B009G4EED0,5
5048,75791,15572773,B00D72YGOE,4
5049,75809,52309490,B004QK7HI8,4
5050,75813,37711359,B002VPDOH8,5
5051,75818,50602799,B00NBMHY58,4
5052,75827,6069340,B00006HODY,5
5053,75829,48857276,B00LT0SXTA,5
5054,75836,36179240,B000066R6M,5
5055,75840,52708019,B00390GFJS,5
5056,75874,48857276,B002KMR2IE,4
5057,75907,10590405,B00EJVVKPA,5
5058,75908,22153372,B004F9LVXC,5
5059,75916,29495334,B00I1K7QWQ,5
5060,75920,47855894,B00ENMK1DW,5
5061,75946,32582008,B006YWCQLO,5
5062,75977,51812418,B00006343K,5
5063,75987,51100225,B00QFCNNV0,5
5064,75989,27979946,B000QUGKRQ,4
5065,75991,52192028,B00P1IMHPC,5
5066,76002,14863926,B00O2Y2MZG,5
5069,76020,29570355,B00CIQ7NXQ,5
5072,76064,52784415,B00O5XUJHW,5
5074,76093,32582008,B0002KVQBA,5
5076,76111,43649610,B00NERV1JK,5
5078,76176,52497464,B0041HNV5E,5
5079,76204,42677900,B0049S6ZUS,1
5080,76231,52518950,B00000JPPI,4
5081,76244,47819315,B007ZT1GQ6,1
5083,76256,21407482,B00P8KN49G,5
5084,76269,50602799,B00L1NZTSS,5
5086,76289,48958598,B00393K1LI,4
5089,76369,42877433,B0093PVTPS,4
5091,76371,45693690,B00BSELQXC,5
5093,76447,42006976,B001DFZ5J2,5
5094,76486,34368115,B003IQN8WA,2
5095,76514,50962524,B00MNQGWK6,5
5096,76536,20207630,B004J2RNDW,1
5097,76543,48047604,B001PI09SE,5
5100,76604,15359911,B001DFTGR4,5
5101,76644,10344165,B002VPDOH8,5
5104,76675,42006976,B004OKKWDW,5
5109,76796,43071868,B00KO8W9RA,4
5110,76797,52992200,B000092TT0,5
5112,76849,52381979,B009DNLP18,5
5113,76852,30109087,B000JE7GPY,5
5114,76859,43071868,B001DFTGR4,4
5115,76865,38972933,B001GTTEBK,4
5116,76875,34784233,B002S1CJ2Q,5
5117,76880,52992200,B00N3RFC4G,4
5118,76885,24693590,B003J7YOTO,5
5120,76896,52324028,B00PIWB2SO,1
5121,76934,27699634,B0031ERMO4,5
5122,76937,10222539,B00C1T2RZ4,4
5123,76943,35537050,B00KGK2VHO,5
5124,76957,38791488,B008EKON56,5
5126,76971,30160665,B005OTVRMW,5
5127,76979,44715117,B00HWFU3Q2,5
5128,76980,26701342,B002RLQXBU,5
5129,76998,23508574,B00001P584,5
5131,77032,5241810,B00C3K7DQ4,4
5132,77038,34784233,B0040LRI96,5
5134,77053,26701342,B00DIFIM36,5
5135,77057,34784233,B0078LAUGS,5
5136,77078,51781212,B005LJQPE0,5
5138,77107,20135059,B002RMPHMU,5
5139,77126,43071868,B00ESG5VEC,4
5140,77138,43071868,B00P7RP5DI,4
5141,77144,26701342,B00HK2HAAY,1
5143,77161,32204616,B00OL2JVGM,5
5144,77162,3646997,B007YL84VA,2
5145,77168,22348979,B00KAST95Y,5
5146,77205,42355261,B004YEBK66,5
5147,77248,12939167,B00BLGUKEI,5
5148,77300,35523065,B00933OCJ0,5
5157,77391,41192926,B00OJZOOLI,5
5158,77395,42905320,B0015ACUKC,4
5159,77410,52192028,B00L1LXOWS,5
5160,77457,29051188,B00JHKSL28,5
5161,77458,23039970,B0013OWPV4,5
5163,77502,39251189,B007JOO4YS,1
5165,77527,45097430,B00I9UKKS0,5
5166,77564,22672627,B00IDU2FK2,5
5169,77615,2499375,B0063NU3AA,5
5170,77649,39039209,B000E9U9GC,5
5172,77688,22106467,B0078LAUGS,5
5173,77749,20285902,B0052SCU8U,5
5174,77768,34408389,B00E5Z3R6A,1
5177,77814,27031523,B003ELYQGG,5
5180,77871,18255047,B00DVRUTXW,5
5181,77873,20510574,B00MCKBZF0,5
5182,77898,42908943,B00CEJW0WQ,5
5183,77903,15155410,B00HYH7HXA,5
5184,77912,51949299,B00IYH1UBY,5
5186,77993,43468355,B00004Z7G9,4
5191,78061,7394248,1400532655,5
5192,78063,1421231,B007R2JEM4,5
5193,78067,25787223,B00BLGUKDE,1
5194,78087,48176711,B004V8KWQO,1
5195,78088,14666967,B006RUIWC0,4
5196,78090,22153372,B00KV79684,5
5198,78119,12645668,B0002KVQBA,5
5200,78176,15721139,B00JUKXYO0,5
5201,78218,19787628,B000MCEL1K,4
5202,78233,42615455,B008B7ARRK,5
5203,78246,2813916,B00Q7857AW,4
5206,78284,39946377,B000V2UBS8,5
5207,78289,47678783,B00CAAJDP6,1
5208,78328,11088253,B0047Q7LSW,5
5209,78336,23489708,B0070UFMOW,4
5210,78349,45294228,B005VQHKGU,5
5211,78353,14666967,B0002GFOVM,5
5212,78394,39993513,B001VRJ5D4,1
5214,78412,51676789,B00DIFIP06,4
5217,78494,22753278,B005RF2VP0,5
5218,78497,9833182,B002ROEKBW,2
5219,78498,44737123,B00ISJO088,4
5220,78501,52490587,B0013J0GG0,4
5221,78523,20628156,B00KQ2NA68,5
5222,78529,50890557,B003L1ZYYM,4
5226,78586,18202320,B00E7H8GG2,5
5227,78621,19787628,B00LFKOYKQ,2
5229,78632,37604272,B00ENMK1DW,5
5230,78660,26298725,B00428AISA,1
5231,78666,34010230,B00322DKCS,5
5233,78677,39946377,B00006I5O6,5
5235,78693,13009175,B00JQP6PP4,5
5236,78698,52702501,B003EEMDMC,4
5238,78753,51674164,B00D77JY6O,4
5239,78758,18285649,B00OS7VO2Y,5
5241,78784,51674164,B006T9ZKAQ,4
5243,78796,52604254,B00O2Y2MZG,5
5244,78815,12236974,B001587M02,5
5245,78816,36556833,B00O8NVPBI,5
5246,78851,7599958,B00B1NN0TS,5
5247,78855,18568687,B00PQ2UVHY,4
5248,78863,33201205,B00AEMGGU2,5
5249,78880,28784443,B00MYQ8IYS,4
5250,78897,38325250,B002JGXNHU,5
5253,78954,29590010,B007Z7N8DM,1
5255,78967,12372204,B002EA9438,5
5258,78987,37967393,B00ILM977Q,5
5260,79015,1999926,B003XRD9TG,5
5261,79017,50798209,B00D875R5K,5
5262,79022,21607230,B00004T8R2,5
5263,79034,46794221,B0047E8DN6,5
5264,79051,13174615,B00B1VB0G0,5
5266,79098,30330237,B00E4LAA56,5
5268,79119,41741469,B00F7CYH8W,5
5270,79133,25787223,B00NT2X4XG,5
5271,79139,21607230,B006T9ZKAQ,5
5273,79175,18285649,B0049FGP7O,5
5275,79249,39946377,B0015A8Y5M,5
5276,79284,50116347,B00LN0O0C0,2
5277,79310,42365527,B00M1NEUKK,1
5278,79321,38325250,B002JGZBJS,5
5281,79338,12374978,B0093LNRYI,5
5282,79341,23015114,B008NCD2PC,4
5283,79344,18567972,B00JHKSMJK,5
5284,79348,52752079,B00GPRIC8Y,5
5285,79365,11577442,B00EJKIDHE,5
5286,79366,14941420,B00004Z5CP,5
5287,79398,27079258,B008G80FIU,2
5288,79423,19137486,B00L1NTJAW,4
5289,79424,30108502,B00EIB70N2,5
5290,79427,34408389,B00IF70TO2,5
5291,79441,14941420,B002M3SOBU,5
5292,79442,14941420,B0019EHU8G,5
5295,79524,28509003,B0006G10V6,4
5297,79546,44236196,B00D2172MS,5
5298,79562,27079258,B00GO4GMHQ,5
5299,79580,35975537,B001PZ674C,5
5300,79593,14343478,B0001F22R8,5
5301,79596,14632118,B000092TT0,5
5303,79600,23015114,B00CV4AHQ0,4
5307,79659,27079258,B00N3RFFZ2,5
5308,79662,24234788,B0000Y2WXE,5
5310,79681,43468355,B009326J6U,5
5311,79708,36622965,B00DUER2S6,5
5312,79710,16419857,B00I2PFII4,4
5313,79716,17261347,B00QFWWZQO,5
5314,79747,33863256,B00LVADUO6,5
5315,79775,44236196,B00IEYHMPK,4
5316,79815,26137686,B001TKTHFY,5
5317,79820,19276289,B00CMNZH1A,5
5318,79824,46258931,B005N8W1TM,5
5320,79866,14941420,B003ELYQGG,5
5321,79868,31604735,B000N5YF9Y,5
5322,79870,27079258,B00A39PPI0,5
5323,79881,14980139,B001BMKNZI,5
5324,79893,51830095,B00JJ5175Y,5
5326,79938,16756831,B00DIFIO8E,5
5327,79939,13204048,B0002ZDIKW,4
5328,79956,23032394,B00GJ51NVA,5
5329,79973,34559833,B00N7BJ2QW,5
5331,79983,19357160,B009EADB2Q,5
5332,80013,32364504,B00JSRMJV4,5
5334,80027,52477683,B00M1NEUKK,4
5335,80041,44145804,B008J26ZL4,4
5337,80046,24234788,B00006JPDI,5
5338,80050,44145804,B0002KRBF0,5
5339,80058,17535915,B008P8ELDQ,1
5340,80064,3639704,B00GXQPJ24,5
5343,80094,3310254,B00KAUQNU6,5
5344,80124,14315946,B0016PM63W,5
5345,80136,35585622,B005N8W1TM,5
5347,80140,19733860,B004HD4L2E,5
5348,80144,18579439,B00QEROK0O,5
5350,80158,17903279,B00I4XZ0S2,5
5352,80210,32095571,B00J1YURTA,5
5353,80224,46615529,B00DZIQR2Y,2
5357,80287,51830095,B00926C4I4,5
5358,80302,16756831,B004QK7HI8,4
5359,80329,13671861,B00FJILVDS,5
5361,80356,42281018,B0097BEFI6,5
5362,80392,49671046,B004OVECU0,5
5363,80491,52754335,B003P2UMS0,1
5364,80492,12369110,B00NBT5LWY,5
5365,80495,40205297,B00OELAV4Q,4
5366,80510,13449777,B00L1LXOWS,5
5367,80530,26509101,B00SFXDSVC,4
5368,80542,17054366,B00K0PLQ9E,5
5370,80568,17993172,B00IAKLM54,5
5372,80606,47271960,B00NDOIZ2K,4
5374,80632,44957344,B00GR0DRRU,1
5375,80646,33767472,B00JHKSN5I,5
5376,80666,49471813,B00192KEY0,5
5379,80742,3378151,B0053QEJHG,5
5380,80752,41691536,B00M5A7L14,5
5381,80771,17054366,B00OY2T9U2,5
5382,80792,11477185,B00RPD7KP8,4
5383,80800,49671046,B0077V8930,1
5384,80830,11668698,B000H12VI6,5
5385,80833,33188794,B002A9MOHG,5
5386,80840,12826472,B00DD2BZRY,5
5388,80856,44681704,B007T0W5CA,5
5390,80869,29827662,B00LETANJY,5
5391,80884,45014282,B00007KDX6,5
5392,80894,51949299,B00JE08H8O,5
5393,80912,7628262,B00K6Q2A4C,5
5394,80919,52154988,B004QK7HI8,5
5395,80964,47061693,B008P8EXRU,2
5396,80965,9932823,B00N3RFFZ2,5
5397,80992,13605387,B00JHKSN5I,5
5399,81016,46737281,B0013OWPV4,5
5401,81028,50162064,B005SRJNFI,4
5404,81077,48607815,B009OCBBJY,5
5406,81098,50602799,B007ZG32I4,5
5407,81103,21093332,B00JHKSMIG,5
5408,81115,49428914,B00094OX32,4
5409,81161,16317001,B00AZZNXOK,5
5411,81215,52014892,B002TLT10S,4
5412,81225,52959289,B001I1KU6O,5
5414,81267,21917229,B00L2M2Y5O,4
5415,81281,51405913,B00IWQREE4,5
5416,81292,35317058,B00BMIVFK8,5
5418,81316,12826925,B008KVUAGU,5
5419,81326,12315203,B007X95MNG,4
5421,81356,6650808,B00FKY3IFA,5
5423,81363,50880412,B00M5A7L14,5
5424,81392,14147324,B00629NHW6,5
5425,81393,39800273,B009WV8LC2,5
5426,81436,13433627,B0074H3IU6,5
5427,81490,12206118,B00A39PPDK,4
5430,81520,21656545,B008ZZ1NH6,4
5432,81545,9470865,B000HP3IS4,5
5433,81546,16882351,B00965J7HM,5
5436,81589,43351690,B00HZN1WXE,5
5437,81591,24368363,B00HH2GINM,4
5438,81604,13842009,B000092TT0,5
5442,81659,42615455,B00264NZWS,5
5443,81684,52552394,B006LEDZX8,5
5445,81715,35523065,B005YE7VM2,5
5446,81726,13842009,B004FEEY9A,5
5450,81791,16320206,B00JHKSMIG,5
5452,81830,52837255,B00L1LXOWS,5
5453,81843,29529577,B00FFH4O9Q,5
5454,81849,48228332,B00NO57AD8,5
5456,81863,46311829,B008JGR9MO,5
5457,81884,39751965,B00G9FDJNA,5
5458,81890,44272718,B00OUX6U6G,4
5459,81891,39205612,B001GTT0VO,5
5460,81897,52977213,B002HEFX90,5
5461,81906,1573985,B00GCDJBMM,4
5462,81909,28537838,B008467K1E,5
5463,81926,21917229,B00B1F7IEE,4
5464,81933,48795284,B00A2ORV5G,5
5466,82003,52607070,B001B0W1XW,5
5467,82018,11036151,B00JHKSN6C,5
5468,82021,10547749,B00JHKSMJU,5
5469,82030,42670950,B00J18PFIO,2
5470,82045,9932823,B00B6QXWIY,4
5471,82054,52837255,B001DDEJLE,2
5474,82074,10547749,B00JHKSMJK,5
5475,82099,40941233,B007T0W5CA,5
5476,82145,48055719,B00DIHVM36,5
5477,82152,53076334,B00BUQZ594,5
5479,82199,1994316,B00A2ORV5G,4
5480,82249,26218903,B002WNAFSU,5
5482,82259,41506151,B0036VO5OC,5
5484,82263,10355088,B006LW0W5Y,5
5485,82269,14598123,B00L1NZTSS,4
5486,82278,39504007,B004OR0V2C,1
5487,82316,49478591,B00KLI6JGK,5
5488,82323,51057255,B004P5XW06,5
5489,82361,48135519,B00KDUYQC0,5
